week,season,team,win,rb,db,lb,dl,te,wr,p,ol,ls,qb,k,avg_snaps,out,age,win_perc,lag_win_perc
17,2019,Detroit Lions,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,38.23150750142726,16.0,25.81,0.25,0.375
1,2013,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.96879259096649,10.0,25.69,0.5,0.6875
2,2013,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.946420287577446,11.0,25.69,0.5,0.6875
3,2013,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.855197866144636,13.0,25.69,0.5,0.6875
5,2013,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.16314080298737,11.0,25.69,0.5,0.6875
6,2013,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.09405739418373,15.0,25.69,0.5,0.6875
7,2013,Green Bay Packers,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35.66766332395876,18.0,25.69,0.5,0.6875
8,2013,Green Bay Packers,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.07801851227946,16.0,25.69,0.5,0.6875
9,2013,Green Bay Packers,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,34.86407989867705,13.0,25.69,0.5,0.6875
10,2013,Green Bay Packers,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,32.053404061356474,13.0,25.69,0.5,0.6875
11,2013,Green Bay Packers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,31.89613114585773,16.0,25.69,0.5,0.6875
12,2013,Green Bay Packers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,32.933697138848814,17.0,25.69,0.5,0.6875
13,2013,Green Bay Packers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,28.59328174230193,19.0,25.69,0.5,0.6875
14,2013,Green Bay Packers,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,28.969294913623056,17.0,25.69,0.5,0.6875
15,2013,Green Bay Packers,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,27.946213981521616,18.0,25.69,0.5,0.6875
16,2013,Green Bay Packers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,26.383738339879308,18.0,25.69,0.5,0.6875
17,2013,Green Bay Packers,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,26.292423390195534,19.0,25.69,0.5,0.6875
1,2014,Green Bay Packers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.241499475236033,9.0,25.91,0.75,0.5
2,2014,Green Bay Packers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.93157655970967,9.0,25.91,0.75,0.5
3,2014,Green Bay Packers,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.23443993460315,8.0,25.91,0.75,0.5
4,2014,Green Bay Packers,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.127357164999975,9.0,25.91,0.75,0.5
5,2014,Green Bay Packers,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.894843401987888,10.0,25.91,0.75,0.5
6,2014,Green Bay Packers,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.917156081016984,10.0,25.91,0.75,0.5
7,2014,Green Bay Packers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,33.66695065994356,9.0,25.91,0.75,0.5
8,2014,Green Bay Packers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.06149189574741,10.0,25.91,0.75,0.5
10,2014,Green Bay Packers,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.715128483374453,7.0,25.91,0.75,0.5
11,2014,Green Bay Packers,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,22.526661132506625,9.0,25.91,0.75,0.5
12,2014,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.52513373794612,9.0,25.91,0.75,0.5
13,2014,Green Bay Packers,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.715128483374453,7.0,25.91,0.75,0.5
14,2014,Green Bay Packers,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.18053495902207,9.0,25.91,0.75,0.5
15,2014,Green Bay Packers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.38106662267984,11.0,25.91,0.75,0.5
16,2014,Green Bay Packers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.38106662267984,11.0,25.91,0.75,0.5
17,2014,Green Bay Packers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.185312120437917,10.0,25.91,0.75,0.5
1,2015,Green Bay Packers,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.67002200220022,2.0,25.75,0.625,0.75
2,2015,Green Bay Packers,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.09165826443503,3.0,25.75,0.625,0.75
3,2015,Green Bay Packers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,40.365349545797336,6.0,25.75,0.625,0.75
4,2015,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,41.767266572330854,9.0,25.75,0.625,0.75
5,2015,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.23215945936033,7.0,25.75,0.625,0.75
6,2015,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.552596048679426,8.0,25.75,0.625,0.75
8,2015,Green Bay Packers,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.48178456557283,5.0,25.75,0.625,0.75
9,2015,Green Bay Packers,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.015776165961064,7.0,25.75,0.625,0.75
10,2015,Green Bay Packers,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.47471946120968,6.0,25.75,0.625,0.75
11,2015,Green Bay Packers,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.377677614167833,6.0,25.75,0.625,0.75
12,2015,Green Bay Packers,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,37.69573178356457,8.0,25.75,0.625,0.75
13,2015,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,44.06645834170579,8.0,25.75,0.625,0.75
14,2015,Green Bay Packers,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,37.86660341704712,6.0,25.75,0.625,0.75
15,2015,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,40.52641637427569,7.0,25.75,0.625,0.75
16,2015,Green Bay Packers,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,32.41333502672778,9.0,25.75,0.625,0.75
17,2015,Green Bay Packers,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,32.41333502672778,9.0,25.75,0.625,0.75
1,2016,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.475035643206894,9.0,25.69,0.625,0.625
2,2016,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.100135683222902,9.0,25.69,0.625,0.625
3,2016,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.57149717727294,10.0,25.69,0.625,0.625
5,2016,Green Bay Packers,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.112810298711636,8.0,25.69,0.625,0.625
6,2016,Green Bay Packers,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.05192714116526,9.0,25.69,0.625,0.625
7,2016,Green Bay Packers,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.55512881611343,12.0,25.69,0.625,0.625
8,2016,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.4839641622498,15.0,25.69,0.625,0.625
9,2016,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.89194633992493,12.0,25.69,0.625,0.625
10,2016,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.26352027757683,11.0,25.69,0.625,0.625
11,2016,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.252758765253482,12.0,25.69,0.625,0.625
12,2016,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,31.337522407925086,14.0,25.69,0.625,0.625
13,2016,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.266830204273152,13.0,25.69,0.625,0.625
14,2016,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.24092244919239,12.0,25.69,0.625,0.625
15,2016,Green Bay Packers,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.676940716737523,11.0,25.69,0.625,0.625
16,2016,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.06047105603731,13.0,25.69,0.625,0.625
17,2016,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.06047105603731,13.0,25.69,0.625,0.625
1,2017,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.784686665585035,6.0,25.55,0.4375,0.625
2,2017,Green Bay Packers,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.00927410866886,9.0,25.55,0.4375,0.625
3,2017,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,42.43357377318277,11.0,25.55,0.4375,0.625
4,2017,Green Bay Packers,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,34.39854619760628,12.0,25.55,0.4375,0.625
5,2017,Green Bay Packers,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,28.184063803055487,11.0,25.55,0.4375,0.625
6,2017,Green Bay Packers,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,32.09077453185263,12.0,25.55,0.4375,0.625
7,2017,Green Bay Packers,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,31.91897867784647,13.0,25.55,0.4375,0.625
9,2017,Green Bay Packers,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,27.929157396988863,12.0,25.55,0.4375,0.625
10,2017,Green Bay Packers,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,31.933206726908992,12.0,25.55,0.4375,0.625
11,2017,Green Bay Packers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,32.89847758766998,12.0,25.55,0.4375,0.625
12,2017,Green Bay Packers,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0652676050649,14.0,25.55,0.4375,0.625
13,2017,Green Bay Packers,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,28.12021829614957,11.0,25.55,0.4375,0.625
14,2017,Green Bay Packers,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,29.432542880465565,10.0,25.55,0.4375,0.625
15,2017,Green Bay Packers,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,31.316772069173933,11.0,25.55,0.4375,0.625
16,2017,Green Bay Packers,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,36.2624012825186,11.0,25.55,0.4375,0.625
17,2017,Green Bay Packers,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,37.478730140286366,14.0,25.55,0.4375,0.625
1,2018,Green Bay Packers,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.65119338333624,6.0,25.55,0.375,0.4375
2,2018,Green Bay Packers,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.65119338333624,6.0,25.55,0.375,0.4375
3,2018,Green Bay Packers,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.742970521541952,5.0,25.55,0.375,0.4375
4,2018,Green Bay Packers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.59121520100486,8.0,25.55,0.375,0.4375
5,2018,Green Bay Packers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.99861451071203,11.0,25.55,0.375,0.4375
6,2018,Green Bay Packers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.376743627971585,11.0,25.55,0.375,0.4375
8,2018,Green Bay Packers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.60771412583946,6.0,25.55,0.375,0.4375
9,2018,Green Bay Packers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.41308111055781,7.0,25.55,0.375,0.4375
10,2018,Green Bay Packers,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.28763644792856,8.0,25.55,0.375,0.4375
11,2018,Green Bay Packers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.39430232646675,9.0,25.55,0.375,0.4375
12,2018,Green Bay Packers,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.36561547311841,10.0,25.55,0.375,0.4375
13,2018,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.978100234271736,11.0,25.55,0.375,0.4375
14,2018,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.48515421437499,13.0,25.55,0.375,0.4375
15,2018,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.21912857334935,13.0,25.55,0.375,0.4375
16,2018,Green Bay Packers,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.79448559722833,16.0,25.55,0.375,0.4375
17,2018,Green Bay Packers,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.74276618922701,17.0,25.55,0.375,0.4375
1,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.168679010065564,10.0,26.15,0.8125,0.375
2,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.168679010065564,10.0,26.15,0.8125,0.375
3,2019,Green Bay Packers,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.64272417213594,12.0,26.15,0.8125,0.375
4,2019,Green Bay Packers,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.64272417213594,12.0,26.15,0.8125,0.375
5,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.42368070838042,11.0,26.15,0.8125,0.375
6,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.85377174125464,10.0,26.15,0.8125,0.375
7,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.85377174125464,10.0,26.15,0.8125,0.375
8,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,29.85377174125464,10.0,26.15,0.8125,0.375
9,2019,Green Bay Packers,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.769117647058824,8.0,26.15,0.8125,0.375
10,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.260416666666664,7.0,26.15,0.8125,0.375
12,2019,Green Bay Packers,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.80833333333333,8.0,26.15,0.8125,0.375
13,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.274801587301585,9.0,26.15,0.8125,0.375
14,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.80833333333333,8.0,26.15,0.8125,0.375
15,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.80833333333333,8.0,26.15,0.8125,0.375
16,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.17361111111111,9.0,26.15,0.8125,0.375
17,2019,Green Bay Packers,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.2577316252588,11.0,26.15,0.8125,0.375
1,2013,Houston Texans,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.4464480874317,5.0,25.83,0.125,0.75
2,2013,Houston Texans,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,40.2314368370299,4.0,25.83,0.125,0.75
3,2013,Houston Texans,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,63.9274307518372,4.0,25.83,0.125,0.75
4,2013,Houston Texans,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49.26114431074861,5.0,25.83,0.125,0.75
5,2013,Houston Texans,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48.261885875450126,5.0,25.83,0.125,0.75
6,2013,Houston Texans,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,46.535710459047,5.0,25.83,0.125,0.75
7,2013,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,43.49480600574574,7.0,25.83,0.125,0.75
9,2013,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,48.75766314860287,7.0,25.83,0.125,0.75
10,2013,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,40.95584107402239,9.0,25.83,0.125,0.75
11,2013,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.6580987958232,11.0,25.83,0.125,0.75
12,2013,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,43.230357936470284,9.0,25.83,0.125,0.75
13,2013,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,46.02962754784001,7.0,25.83,0.125,0.75
14,2013,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,46.02962754784001,7.0,25.83,0.125,0.75
15,2013,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,46.2994128166732,8.0,25.83,0.125,0.75
16,2013,Houston Texans,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,39.99425970723949,11.0,25.83,0.125,0.75
17,2013,Houston Texans,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,32.91967449825343,17.0,25.83,0.125,0.75
1,2014,Houston Texans,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.91699701937407,7.0,26.06,0.5625,0.125
2,2014,Houston Texans,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.346151358084217,8.0,26.06,0.5625,0.125
3,2014,Houston Texans,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.364789227166277,7.0,26.06,0.5625,0.125
4,2014,Houston Texans,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.842604346675383,9.0,26.06,0.5625,0.125
5,2014,Houston Texans,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.842604346675383,9.0,26.06,0.5625,0.125
6,2014,Houston Texans,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.972842741935484,8.0,26.06,0.5625,0.125
7,2014,Houston Texans,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.22357142857143,7.0,26.06,0.5625,0.125
8,2014,Houston Texans,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.67734577922078,8.0,26.06,0.5625,0.125
9,2014,Houston Texans,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.877640692640693,9.0,26.06,0.5625,0.125
11,2014,Houston Texans,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.859433497536948,7.0,26.06,0.5625,0.125
12,2014,Houston Texans,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.24909733360064,8.0,26.06,0.5625,0.125
13,2014,Houston Texans,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.403075738916257,8.0,26.06,0.5625,0.125
14,2014,Houston Texans,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.623974462230276,9.0,26.06,0.5625,0.125
15,2014,Houston Texans,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25.487674899183798,12.0,26.06,0.5625,0.125
16,2014,Houston Texans,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,24.310194776536694,14.0,26.06,0.5625,0.125
17,2014,Houston Texans,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,24.310194776536694,14.0,26.06,0.5625,0.125
1,2015,Houston Texans,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.31099518459069,4.0,26.1,0.5625,0.5625
2,2015,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.87839554005769,5.0,26.1,0.5625,0.5625
3,2015,Houston Texans,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36.523769063625096,6.0,26.1,0.5625,0.5625
4,2015,Houston Texans,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.080258980785295,6.0,26.1,0.5625,0.5625
5,2015,Houston Texans,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.03616710451539,8.0,26.1,0.5625,0.5625
6,2015,Houston Texans,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,35.18884395103004,9.0,26.1,0.5625,0.5625
7,2015,Houston Texans,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,39.76114708265929,9.0,26.1,0.5625,0.5625
8,2015,Houston Texans,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,36.88647171360516,9.0,26.1,0.5625,0.5625
10,2015,Houston Texans,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.05729658014118,7.0,26.1,0.5625,0.5625
11,2015,Houston Texans,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.352296580141175,7.0,26.1,0.5625,0.5625
12,2015,Houston Texans,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.348087461156148,6.0,26.1,0.5625,0.5625
13,2015,Houston Texans,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.23318624952211,5.0,26.1,0.5625,0.5625
14,2015,Houston Texans,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.23318624952211,5.0,26.1,0.5625,0.5625
15,2015,Houston Texans,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.23318624952211,5.0,26.1,0.5625,0.5625
16,2015,Houston Texans,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.355896677731455,8.0,26.1,0.5625,0.5625
17,2015,Houston Texans,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,28.237987889465778,11.0,26.1,0.5625,0.5625
1,2016,Houston Texans,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.932984952416266,7.0,26.57,0.5625,0.5625
2,2016,Houston Texans,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.83439526533639,8.0,26.57,0.5625,0.5625
3,2016,Houston Texans,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24.454054190502674,9.0,26.57,0.5625,0.5625
4,2016,Houston Texans,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,27.230739247311828,11.0,26.57,0.5625,0.5625
